0	0	281267.121326
0	500000	41092.239600
500000	500000	222674.422888
0	1000000	6626.395100
500000	1000000	63276.752997
1000000	1000000	221665.588728
0	1500000	5043.256571
500000	1500000	14237.774635
1000000	1500000	55959.758167
1500000	1500000	213608.658015
0	2000000	2227.848494
500000	2000000	6919.888196
1000000	2000000	14587.791527
1500000	2000000	59862.107272
2000000	2000000	217952.881409
0	2500000	2832.966562
500000	2500000	4855.330922
1000000	2500000	7279.369288
1500000	2500000	15146.351595
2000000	2500000	71633.292600
2500000	2500000	205247.288846
0	3000000	2972.327245
500000	3000000	4674.348000
1000000	3000000	5884.776568
1500000	3000000	9562.095443
2000000	3000000	14193.658086
2500000	3000000	57760.548687
3000000	3000000	202448.472726
0	3500000	3244.235432
500000	3500000	4244.895442
1000000	3500000	5021.257254
1500000	3500000	7274.507718
2000000	3500000	7139.542697
2500000	3500000	13646.891614
3000000	3500000	55519.479345
3500000	3500000	196987.825808
0	4000000	2448.327648
500000	4000000	4091.639948
1000000	4000000	4689.184207
1500000	4000000	5645.092300
2000000	4000000	5676.737578
2500000	4000000	7957.646655
3000000	4000000	17754.584761
3500000	4000000	56976.532555
4000000	4000000	201984.564078
0	4500000	2308.761677
500000	4500000	2951.412650
1000000	4500000	2946.719712
1500000	4500000	3451.227059
2000000	4500000	3045.851677
2500000	4500000	4104.356544
3000000	4500000	7884.798247
3500000	4500000	14858.908013
4000000	4500000	45021.691571
4500000	4500000	197997.861065
0	5000000	2853.754508
500000	5000000	2083.510484
1000000	5000000	1749.404340
1500000	5000000	2475.023634
2000000	5000000	1807.331736
2500000	5000000	2546.690344
3000000	5000000	4488.946684
3500000	5000000	8547.872384
4000000	5000000	10998.028460
4500000	5000000	59770.060562
5000000	5000000	211239.903801
0	5500000	2240.183158
500000	5500000	2375.278314
1000000	5500000	2168.119485
1500000	5500000	2676.972371
2000000	5500000	2100.352907
2500000	5500000	2641.956257
3000000	5500000	4774.056486
3500000	5500000	7478.036453
4000000	5500000	10093.155517
4500000	5500000	25956.527299
5000000	5500000	56746.525385
5500000	5500000	182615.747526
0	6000000	1605.216414
500000	6000000	2034.788312
1000000	6000000	1987.477173
1500000	6000000	2138.619062
2000000	6000000	1820.702047
2500000	6000000	2458.602273
3000000	6000000	3441.866089
3500000	6000000	4189.112250
4000000	6000000	5773.160037
4500000	6000000	8226.274610
5000000	6000000	10427.057691
5500000	6000000	50190.676029
6000000	6000000	196372.537043
0	6500000	1335.076709
500000	6500000	1845.757547
1000000	6500000	1899.700840
1500000	6500000	1756.614375
2000000	6500000	1806.309025
2500000	6500000	2525.188586
3000000	6500000	2643.700405
3500000	6500000	2852.722697
4000000	6500000	3889.906053
4500000	6500000	4492.198558
5000000	6500000	4710.190194
5500000	6500000	13497.940945
6000000	6500000	70915.756671
6500000	6500000	212282.147154
0	7000000	1215.098841
500000	7000000	1529.916269
1000000	7000000	1432.083428
1500000	7000000	1310.467842
2000000	7000000	1411.325034
2500000	7000000	1970.468981
3000000	7000000	2035.661547
3500000	7000000	2187.920918
4000000	7000000	2887.079286
4500000	7000000	3035.846113
5000000	7000000	3181.781079
5500000	7000000	6526.658932
6000000	7000000	16860.381741
6500000	7000000	41816.023588
7000000	7000000	225011.961787
0	7500000	1321.432435
500000	7500000	2018.153590
1000000	7500000	1937.209175
1500000	7500000	1798.355332
2000000	7500000	1527.718418
2500000	7500000	1991.304935
3000000	7500000	2243.364201
3500000	7500000	2505.871454
4000000	7500000	3288.539283
4500000	7500000	3403.974138
5000000	7500000	3055.246821
5500000	7500000	6351.644919
6000000	7500000	11075.423075
6500000	7500000	17963.679097
7000000	7500000	67282.019007
7500000	7500000	199829.553678
0	8000000	1743.352900
500000	8000000	1952.881216
1000000	8000000	1422.764754
1500000	8000000	1423.296788
2000000	8000000	1122.574001
2500000	8000000	1339.338632
