0	0	516495.920731
0	1000000	103923.030145
1000000	1000000	470419.647328
0	2000000	18485.839223
1000000	2000000	96609.816346
2000000	2000000	499240.048807
0	3000000	15338.161378
1000000	3000000	27098.610295
2000000	3000000	92345.462386
3000000	3000000	449153.318005
0	4000000	11905.667444
1000000	4000000	16142.072309
2000000	4000000	20506.461794
3000000	4000000	94990.411736
4000000	4000000	431733.601262
0	5000000	8926.934753
1000000	5000000	8859.573444
2000000	5000000	9081.426563
3000000	5000000	24962.390855
4000000	5000000	104638.274908
5000000	5000000	445588.671934
0	6000000	6918.483405
1000000	6000000	7676.707475
2000000	6000000	8702.919656
3000000	6000000	13141.319174
4000000	6000000	22233.568410
5000000	6000000	79497.107557
6000000	6000000	487021.810148
0	7000000	6249.667296
1000000	7000000	6447.061540
2000000	7000000	6897.246915
3000000	7000000	8936.120722
4000000	7000000	12464.283897
5000000	7000000	18902.190756
6000000	7000000	83065.223075
7000000	7000000	486610.175357
0	8000000	6636.707265
1000000	8000000	4233.497275
2000000	8000000	3906.778026
3000000	8000000	6380.205564
4000000	8000000	8341.249899
5000000	8000000	12762.781085
6000000	8000000	16773.446957
7000000	8000000	70999.716396
8000000	8000000	398765.152094
0	9000000	5125.175349
1000000	9000000	2145.912114
2000000	9000000	2367.121799
3000000	9000000	3222.432586
4000000	9000000	3482.500350
5000000	9000000	5738.964956
6000000	9000000	5468.319807
7000000	9000000	8346.679526
8000000	9000000	64795.944291
9000000	9000000	391595.179511
0	10000000	6174.287779
1000000	10000000	5986.901284
2000000	10000000	5203.745260
3000000	10000000	5914.759591
4000000	10000000	7166.275613
5000000	10000000	6716.185169
6000000	10000000	8768.811365
7000000	10000000	14025.617979
8000000	10000000	23799.215889
9000000	10000000	48686.600960
10000000	10000000	466011.808394
0	11000000	4956.765198
1000000	11000000	5052.965905
2000000	11000000	5403.941893
3000000	11000000	5531.068589
4000000	11000000	6120.405817
5000000	11000000	5015.911683
6000000	11000000	6904.885636
7000000	11000000	9093.180659
8000000	11000000	9739.031096
9000000	11000000	13602.322890
10000000	11000000	67693.029895
11000000	11000000	439755.944357
0	12000000	4424.967513
1000000	12000000	3967.510112
2000000	12000000	5032.350902
3000000	12000000	4028.383056
4000000	12000000	4019.198515
5000000	12000000	3241.462482
6000000	12000000	5223.308094
7000000	12000000	6012.051545
8000000	12000000	6760.255059
9000000	12000000	14164.414611
10000000	12000000	14127.050549
11000000	12000000	112108.356466
12000000	12000000	461364.386903
0	13000000	5274.789480
1000000	13000000	4566.812261
2000000	13000000	3731.499441
3000000	13000000	5701.608284
4000000	13000000	5916.957634
5000000	13000000	7240.616869
6000000	13000000	5303.616116
7000000	13000000	5460.126696
8000000	13000000	7741.690448
9000000	13000000	7036.857962
10000000	13000000	11162.686027
11000000	13000000	16351.983853
12000000	13000000	51705.543872
13000000	13000000	411885.337137
0	14000000	4850.375485
1000000	14000000	4374.252138
2000000	14000000	3917.154685
3000000	14000000	5115.055357
4000000	14000000	5743.904689
5000000	14000000	5842.521848
6000000	14000000	5145.232481
7000000	14000000	5252.292493
8000000	14000000	6191.829327
9000000	14000000	4504.170446
10000000	14000000	8973.632011
11000000	14000000	10777.961687
12000000	14000000	14853.570041
13000000	14000000	113431.254076
14000000	14000000	416350.296933
0	15000000	4044.597771
1000000	15000000	2859.598949
2000000	15000000	2313.441626
3000000	15000000	4401.815851
4000000	15000000	4485.513696
5000000	15000000	6970.132160
6000000	15000000	3776.367553
7000000	15000000	3475.884121
8000000	15000000	5429.617920
9000000	15000000	4851.725962
10000000	15000000	5334.343200
11000000	15000000	5447.871219
12000000	15000000	5885.462593
13000000	15000000	36487.079414
14000000	15000000	80151.896996
15000000	15000000	436018.891040
0	16000000	3807.295560
1000000	16000000	3650.149968
2000000	16000000	3313.611027
3000000	16000000	4512.127482
4000000	16000000	4862.303405
5000000	16000000	5391.250179
6000000	16000000	4362.913034
7000000	16000000	4171.470290
8000000	16000000	4679.081771
9000000	16000000	3132.933196
10000000	16000000	5971.153902
11000000	16000000	6529.097791
12000000	16000000	6476.841279
13000000	16000000	20621.308665
14000000	16000000	32829.060650
15000000	16000000	105480.899502
16000000	16000000	423817.258365
0	17000000	4619.951723
1000000	17000000	5069.421716
2000000	17000000	4155.627828
3000000	17000000	5427.990959
4000000	17000000	5705.470035
5000000	17000000	5227.357309
6000000	17000000	5571.565573
7000000	17000000	5540.089969
8000000	17000000	4449.947032
9000000	17000000	2660.702413
10000000	17000000	7400.140634
11000000	17000000	7987.570772
12000000	17000000	7033.259492
13000000	17000000	13544.377741
14000000	17000000	17542.795251
15000000	17000000	23740.790527
16000000	17000000	100093.174926
17000000	17000000	444155.263328
0	18000000	5233.116891
1000000	18000000	5954.750634
2000000	18000000	4455.483901
3000000	18000000	5112.675767
4000000	18000000	5693.404051
5000000	18000000	4667.463701
6000000	18000000	5621.132955
7000000	18000000	6655.247552
8000000	18000000	5717.802902
9000000	18000000	2711.399798
10000000	18000000	10365.171891
11000000	18000000	8730.265703
12000000	18000000	6457.632988
13000000	18000000	8972.827095
14000000	18000000	10132.089913
15000000	18000000	8856.714649
16000000	18000000	16966.140496
17000000	18000000	80370.289465
18000000	18000000	463865.631149
0	19000000	3954.167064
1000000	19000000	3033.301496
2000000	19000000	2398.568314
3000000	19000000	3178.377067
4000000	19000000	3606.714186
5000000	19000000	3302.509923
6000000	19000000	3723.721624
7000000	19000000	5434.248378
8000000	19000000	9101.493574
9000000	19000000	9349.047009
10000000	19000000	10555.745877
11000000	19000000	7662.763923
12000000	19000000	7413.741700
13000000	19000000	6532.942293
14000000	19000000	6887.489338
15000000	19000000	6214.244488
16000000	19000000	8346.723799
17000000	19000000	13134.079381
18000000	19000000	76827.396546
19000000	19000000	381919.114418
0	20000000	1618.963228
1000000	20000000	603.511237
2000000	20000000	673.410243
3000000	20000000	657.058870
4000000	20000000	703.665245
5000000	20000000	1007.328161
6000000	20000000	987.796761
7000000	20000000	1203.009158
8000000	20000000	5421.962300
9000000	20000000	15883.112773
10000000	20000000	2126.865100
11000000	20000000	2961.058246
12000000	20000000	5294.060524
13000000	20000000	2259.751055
14000000	20000000	1999.556335
15000000	20000000	2488.156598
16000000	20000000	2144.024376
17000000	20000000	2451.963291
18000000	20000000	3721.249620
19000000	20000000	68805.338157
20000000	20000000	337553.134163
0	21000000	1757.432398
1000000	21000000	671.734646
2000000	21000000	824.131448
3000000	21000000	853.818726
4000000	21000000	845.706796
5000000	21000000	1086.881004
6000000	21000000	1191.109195
7000000	21000000	1444.278837
8000000	21000000	5556.039867
9000000	21000000	14859.653651
10000000	21000000	2557.529015
11000000	21000000	3406.107866
12000000	21000000	5582.343420
13000000	21000000	2447.855023
14000000	21000000	2181.452835
15000000	21000000	2374.772005
16000000	21000000	2218.268898
17000000	21000000	2400.138793
18000000	21000000	3506.025600
19000000	21000000	34571.884728
20000000	21000000	133692.311212
21000000	21000000	332301.016749
0	22000000	1280.385607
1000000	22000000	406.791583
2000000	22000000	462.982325
3000000	22000000	521.254474
4000000	22000000	532.227450
5000000	22000000	868.654754
6000000	22000000	744.540466
7000000	22000000	805.417416
8000000	22000000	5187.644553
9000000	22000000	14100.496455
10000000	22000000	1332.450193
11000000	22000000	1931.134170
12000000	22000000	3283.367401
13000000	22000000	2043.369175
14000000	22000000	1464.397970
15000000	22000000	2297.396336
16000000	22000000	1525.595268
17000000	22000000	1458.289811
18000000	22000000	1839.789815
19000000	22000000	13473.066316
20000000	22000000	68550.053577
21000000	22000000	95851.429920
22000000	22000000	334232.102641
0	23000000	1534.917488
1000000	23000000	486.020015
2000000	23000000	632.713475
3000000	23000000	646.931684
4000000	23000000	679.319746
5000000	23000000	963.019463
6000000	23000000	885.590537
7000000	23000000	1037.392667
8000000	23000000	5319.413045
9000000	23000000	14639.230663
10000000	23000000	1823.828666
11000000	23000000	2592.628303
12000000	23000000	4324.316864
13000000	23000000	2153.307181
14000000	23000000	1708.596951
15000000	23000000	2084.912391
16000000	23000000	1586.495921
17000000	23000000	1552.482748
18000000	23000000	2162.593760
19000000	23000000	13771.000591
20000000	23000000	37446.814013
21000000	23000000	45551.189747
22000000	23000000	98522.942160
23000000	23000000	326832.094989
0	24000000	1299.844703
1000000	24000000	433.905729
2000000	24000000	511.783521
3000000	24000000	622.704945
4000000	24000000	618.824827
5000000	24000000	889.452309
6000000	24000000	823.505796
7000000	24000000	895.503385
8000000	24000000	4543.339103
9000000	24000000	11666.971665
10000000	24000000	1485.707520
11000000	24000000	2149.645387
12000000	24000000	3324.525376
13000000	24000000	1860.013298
